date,BRITNED_FLOW,EAST_WEST_FLOW,ELECLINK_FLOW,EMBEDDED_SOLAR_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_WIND_GENERATION,ENGLAND_WALES_DEMAND,IFA2_FLOW,IFA_FLOW,MOYLE_FLOW,ND,NEMO_FLOW,NON_BM_STOR,NSL_FLOW,PUMP_STORAGE_PUMPING,TSD,britned_flow,east_west_flow,eleclink_flow,embedded_solar_capacity,embedded_solar_generation,embedded_wind_capacity,embedded_wind_generation,england_wales_demand,greenlink_flow,ifa2_flow,ifa_flow,moyle_flow,nd,nemo_flow,non_bm_stor,nsl_flow,pump_storage_pumping,scottish_transfer,settlement_period,tsd,viking_flow,min_temp °c,max_temp °c,rain mm,humidity %,cloud_cover %,wind_speed km/h,wind_direction_numerical
2018-01-22,937.0,-26.708333333333332,,12916.0,441.7708333333333,5779.0,2186.2083333333335,33183.791666666664,0.0,1925.2291666666667,-166.22916666666666,36107.4375,0.0,0.0,,308.3125,37400.125,,,,,,,,,,,,,,,,,,,,,,5.071570576540755,8.246520874751491,0.2918489065606362,86.59840954274354,52.62226640159046,17.518886679920477,259.30914512922465
2018-01-23,918.625,119.52083333333333,,12916.0,222.79166666666666,5779.0,3199.4583333333335,32082.729166666668,0.0,1930.5416666666667,1.125,34558.916666666664,0.0,0.0,,373.6875,35708.333333333336,,,,,,,,,,,,,,,,,,,,,,5.640159045725646,11.125248508946322,2.639562624254473,89.66799204771372,77.99005964214712,24.312127236580515,213.36978131212723
2018-01-24,905.0833333333334,172.02083333333334,,12916.0,189.41666666666666,5779.0,4121.0,31928.041666666668,0.0,1874.25,-21.041666666666668,34284.020833333336,0.0,0.0,,354.5625,35406.770833333336,,,,,,,,,,,,,,,,,,,,,,6.11530815109344,11.685884691848907,8.098807157057653,80.38369781312127,67.14512922465208,31.60238568588469,222.85288270377734
2018-01-25,910.3125,10.333333333333334,,12916.0,934.5208333333334,5779.0,2030.0,32576.0,0.0,1736.5625,-142.79166666666666,35878.604166666664,0.0,53.229166666666664,,418.0625,37208.083333333336,,,,,,,,,,,,,,,,,,,,,,4.26441351888668,8.282306163021868,1.3043737574552685,78.91053677932406,40.14711729622267,18.970178926441353,220.70576540755468
2018-01-26,972.9791666666666,-107.6875,,12916.0,706.125,5779.0,790.4583333333334,33764.604166666664,0.0,1908.7708333333333,-239.52083333333334,37146.8125,0.0,19.895833333333332,,445.9375,38644.208333333336,,,,,,,,,,,,,,,,,,,,,,2.475149105367793,7.184890656063618,0.4405566600397614,85.90457256461232,36.30019880715706,10.059642147117296,278.4990059642147
2018-01-27,948.6041666666666,185.8125,,12916.0,178.75,5779.0,3194.1458333333335,29577.729166666668,0.0,1939.5625,49.5625,31551.145833333332,0.0,0.0,,384.4791666666667,32620.083333333332,,,,,,,,,,,,,,,,,,,,,,4.282306163021869,10.642147117296222,2.711928429423459,87.17296222664015,74.21272365805169,22.992047713717692,223.83697813121273
2018-01-28,851.7291666666666,388.7916666666667,,12916.0,504.0,5779.0,3446.4791666666665,27291.354166666668,0.0,1772.75,90.29166666666667,29489.125,0.0,0.0,,413.5208333333333,30529.625,,,,,,,,,,,,,,,,,,,,,,7.385685884691849,11.660039761431412,1.6856858846918488,87.69980119284294,75.46719681908549,24.04572564612326,243.69781312127236
2018-01-29,829.75,-51.916666666666664,,12916.0,386.6875,5779.0,3071.875,31547.020833333332,0.0,1787.6458333333333,-178.39583333333334,34138.208333333336,0.0,0.0,,415.6458333333333,35560.708333333336,,,,,,,,,,,,,,,,,,,,,,4.113320079522863,10.916500994035784,2.8884691848906563,80.93836978131213,56.87872763419483,23.232604373757454,269.64214711729625
2018-01-30,963.8541666666666,-104.625,,12916.0,885.5833333333334,5779.0,2129.4583333333335,33526.5,0.0,1964.2708333333333,-128.5625,36000.5,0.0,56.479166666666664,,359.1458333333333,37294.166666666664,,,,,,,,,,,,,,,,,,,,,,2.4314115308151094,8.145129224652088,0.8958250497017893,82.63419483101391,53.89264413518887,15.053677932405567,226.02882703777337
2018-01-31,917.7708333333334,93.60416666666667,,12916.0,600.8333333333334,5779.0,3621.3958333333335,32153.520833333332,0.0,1873.125,-65.0625,34851.75,0.0,0.0,,383.4583333333333,36040.645833333336,,,,,,,,,,,,,,,,,,,,,,3.250497017892644,8.405566600397615,2.8868787276341945,73.71769383697813,62.30417495029821,27.222664015904574,256.5357852882704
2018-02-01,922.2083333333334,84.58333333333333,,12916.0,947.3125,5779.0,3449.5208333333335,32586.5625,0.0,1854.3125,-37.458333333333336,35328.583333333336,0.0,50.3125,,383.0208333333333,36457.4375,,,,,,,,,,,,,,,,,,,,,,3.1928429423459246,6.648111332007952,1.7047713717693838,71.7972166998012,44.89463220675945,25.687872763419485,301.22266401590457
2018-02-02,960.1666666666666,-153.66666666666666,,12916.0,820.875,5779.0,1599.5833333333333,33022.291666666664,0.0,1947.2083333333333,-259.3958333333333,36416.916666666664,0.0,0.0,,408.25,37924.979166666664,,,,,,,,,,,,,,,,,,,,,,2.423459244532803,6.745526838966203,0.4739562624254473,78.25646123260438,41.37972166998012,16.52286282306163,304.7117296222664
2018-02-03,988.2916666666666,438.5416666666667,,12916.0,234.20833333333334,5779.0,851.8541666666666,31680.145833333332,0.0,1995.6041666666667,193.125,34971.395833333336,0.0,0.0,,430.9375,36002.833333333336,,,,,,,,,,,,,,,,,,,,,,2.4035785288270377,5.4473161033797215,3.3133200795228626,84.86282306163022,82.99602385685884,12.186878727634195,218.02186878727633
2018-02-04,995.4583333333334,29.375,,12916.0,730.3958333333334,5779.0,1131.7916666666667,30247.666666666668,0.0,1996.0833333333333,-91.35416666666667,33644.75,0.0,51.833333333333336,,484.3125,35045.520833333336,,,,,,,,,,,,,,,,,,,,,,1.0795228628230615,5.059642147117296,0.12524850894632206,79.03180914512923,43.74353876739563,15.049701789264413,61.90854870775348
2018-02-05,939.0,-183.89583333333334,,12916.0,680.5208333333334,5779.0,943.4583333333334,35377.229166666664,0.0,1989.1666666666667,-203.75,38900.979166666664,0.0,22.708333333333332,,410.0208333333333,40358.25,,,,,,,,,,,,,,,,,,,,,,-0.06560636182902585,3.9642147117296225,0.2900596421471173,76.0675944333996,38.44532803180915,13.38568588469185,89.95526838966202
2018-02-06,750.6041666666666,78.04166666666667,,12916.0,613.1875,5779.0,1441.1041666666667,35870.0,0.0,1189.2916666666667,-41.979166666666664,39427.958333333336,0.0,53.333333333333336,,377.7291666666667,40755.25,,,,,,,,,,,,,,,,,,,,,,-0.9781312127236581,3.0775347912524853,1.2240556660039763,74.2544731610338,56.74155069582505,14.421471172962226,230.90457256461232
2018-02-07,827.625,-35.020833333333336,,12916.0,1238.6458333333333,5779.0,1269.2916666666667,35199.9375,0.0,1320.2083333333333,-216.66666666666666,38689.916666666664,0.0,22.229166666666668,,345.7916666666667,40101.75,,,,,,,,,,,,,,,,,,,,,,-0.7296222664015904,4.441351888667992,0.48986083499005967,71.81510934393638,47.562624254473164,13.510934393638172,280.86978131212726
2018-02-08,926.625,-8.0,,12916.0,486.4166666666667,5779.0,1865.6458333333333,34446.0625,0.0,1073.4166666666667,-170.97916666666666,37724.75,0.0,0.0,,324.0625,39154.4375,,,,,,,,,,,,,,,,,,,,,,0.7972166998011928,6.924453280318091,2.7751491053677935,83.32007952286283,73.26838966202783,17.90258449304175,215.0248508946322
2018-02-09,928.8333333333334,-71.1875,,12916.0,824.8541666666666,5779.0,2296.5,33178.604166666664,0.0,1725.3541666666667,-156.375,36546.083333333336,0.0,93.70833333333333,,333.2291666666667,37842.6875,,,,,,,,,,,,,,,,,,,,,,1.117296222664016,5.717693836978131,4.218290258449304,77.13916500994036,51.80119284294235,21.502982107355866,267.49502982107356
2018-02-10,945.0,279.125,,12916.0,291.4791666666667,5779.0,2524.4583333333335,30784.645833333332,0.0,1923.5208333333333,84.375,33467.375,0.0,51.25,,314.1666666666667,34363.291666666664,,,,,,,,,,,,,,,,,,,,,,0.4850894632206759,9.083499005964216,6.331610337972166,85.14314115308152,75.73558648111332,22.640159045725646,225.35785288270378
2018-02-11,888.3958333333334,292.2083333333333,,12916.0,1056.25,5779.0,3562.1041666666665,27962.854166666668,0.0,1730.0625,9.166666666666666,30612.770833333332,0.0,23.083333333333332,,411.0,31680.979166666668,,,,,,,,,,,,,,,,,,,,,,1.0497017892644136,7.139165009940358,0.9204771371769384,69.27634194831013,41.437375745526836,26.06361829025845,276.97813121272367
2018-02-12,936.4375,158.625,,12916.0,1341.7083333333333,5779.0,2331.1458333333335,33162.0,0.0,1770.4166666666667,-174.375,36175.3125,0.0,4.6875,,385.5833333333333,37455.833333333336,,,,,,,,,,,,,,,,,,,,,,0.6441351888667992,5.8747514910536776,0.263220675944334,70.24055666003976,29.82306163021869,20.351888667992046,238.59840954274352
2018-02-13,893.7083333333334,-92.41666666666667,,12916.0,409.8541666666667,5779.0,2618.1875,34196.729166666664,0.0,1901.5208333333333,-203.70833333333334,37333.979166666664,0.0,41.3125,,368.5,38775.520833333336,,,,,,,,,,,,,,,,,,,,,,1.1073558648111332,5.399602385685885,6.514711729622267,77.91848906560637,60.97614314115308,23.033797216699803,217.17196819085487
2018-02-14,889.1041666666666,-20.166666666666668,,12916.0,288.2083333333333,5779.0,3120.0208333333335,34775.645833333336,0.0,1946.7291666666667,-136.41666666666666,37580.708333333336,0.0,55.520833333333336,,405.7916666666667,38906.854166666664,,,,,,,,,,,,,,,,,,,,,,0.1988071570576541,7.852882703777336,5.2083499005964216,81.8131212723658,70.07952286282305,24.904572564612327,186.9333996023857
2018-02-15,886.1041666666666,48.625,,12916.0,1464.4166666666667,5779.0,3142.7291666666665,31891.333333333332,0.0,1697.2083333333333,-139.16666666666666,34556.729166666664,0.0,0.0,,449.4583333333333,35910.8125,,,,,,,,,,,,,,,,,,,,,,3.15506958250497,7.475149105367794,0.5578528827037774,73.88270377733599,41.33996023856859,22.592445328031808,243.9662027833002
2018-02-16,974.375,40.3125,,12916.0,1448.9583333333333,5779.0,1839.75,32308.979166666668,0.0,1924.375,-75.27083333333333,35196.625,0.0,68.60416666666667,,345.0,36316.125,,,,,,,,,,,,,,,,,,,,,,1.7852882703777335,8.17296222664016,0.39244532803180915,75.441351888668,35.60039761431412,15.765407554671969,213.05666003976143
2018-02-17,997.5416666666666,-34.416666666666664,,12916.0,1134.6041666666667,5779.0,1091.0625,29574.25,0.0,1996.3333333333333,-133.35416666666666,32390.6875,0.0,0.0,,330.9791666666667,33645.291666666664,,,,,,,,,,,,,,,,,,,,,,2.479125248508946,8.337972166998012,0.9451292246520875,81.86481113320079,53.73359840954274,11.677932405566601,194.1799204771372
2018-02-18,997.7708333333334,278.2708333333333,,12916.0,664.0625,5779.0,725.1458333333334,29662.270833333332,0.0,1996.375,-8.0,32779.125,0.0,3.6666666666666665,,455.7708333333333,33934.9375,,,,,,,,,,,,,,,,,,,,,,3.0834990059642147,8.705765407554672,1.84831013916501,88.34194831013916,76.15904572564612,11.427435387673956,173.78230616302187
2018-02-19,684.5416666666666,47.395833333333336,,12916.0,248.91666666666666,5779.0,691.6666666666666,33513.791666666664,0.0,1719.0833333333333,-151.47916666666666,36769.645833333336,0.0,0.0,,399.0625,38131.375,,,,,,,,,,,,,,,,,,,,,,6.176938369781312,9.95427435387674,2.5984095427435387,92.73161033797217,86.61232604373757,11.590457256461233,262.97713717693836
2018-02-20,523.0833333333334,-121.70833333333333,,12916.0,995.5416666666666,5779.0,1838.9166666666667,31629.1875,0.0,1683.0208333333333,-192.66666666666666,34614.3125,0.0,7.395833333333333,,394.625,36159.145833333336,,,,,,,,,,,,,,,,,,,,,,4.5526838966202785,8.699801192842942,1.2795228628230617,81.10536779324056,46.860834990059644,18.198807157057654,286.058648111332
2018-02-21,963.5833333333334,-190.29166666666666,,12916.0,769.9375,5779.0,579.6666666666666,33557.875,0.0,1968.7083333333333,-222.14583333333334,37077.958333333336,0.0,0.0,,377.1041666666667,38621.375,,,,,,,,,,,,,,,,,,,,,,2.381709741550696,7.149105367793241,0.11451292246520875,80.78727634194831,44.214711729622266,10.1610337972167,88.389662027833
2018-02-22,953.3958333333334,-8.791666666666666,,12916.0,1009.2916666666666,5779.0,1345.6666666666667,33965.916666666664,0.0,1870.2291666666667,-122.3125,37235.770833333336,0.0,0.0,,464.6666666666667,38627.541666666664,,,,,,,,,,,,,,,,,,,,,,0.9324055666003976,5.013916500994036,0.14552683896620278,77.37574552683897,45.061630218687874,14.322067594433399,105.2534791252485
2018-02-23,954.8333333333334,169.77083333333334,,12916.0,1209.5416666666667,5779.0,2086.6666666666665,33580.395833333336,0.0,1809.8958333333333,61.6875,36567.645833333336,0.0,9.354166666666666,,414.9166666666667,37651.729166666664,,,,,,,,,,,,,,,,,,,,,,0.16898608349900596,4.737574552683896,0.23598409542743537,71.33001988071571,24.071570576540754,18.554671968190856,108.6530815109344
2018-02-24,945.9375,116.16666666666667,,12916.0,1887.3958333333333,5779.0,2403.1458333333335,29313.458333333332,0.0,1594.5625,7.958333333333333,32014.708333333332,0.0,0.0,,408.75,33177.291666666664,,,,,,,,,,,,,,,,,,,,,,-0.4691848906560636,4.9821073558648115,0.09125248508946322,66.46719681908549,18.43737574552684,19.74155069582505,98.94632206759444
2018-02-25,936.375,279.125,,12916.0,1962.3958333333333,5779.0,2108.9791666666665,28845.5625,0.0,1729.3541666666667,136.64583333333334,31837.770833333332,0.0,0.0,,425.5833333333333,32885.479166666664,,,,,,,,,,,,,,,,,,,,,,-0.3121272365805169,4.278330019880715,0.12007952286282306,65.74751491053678,9.087475149105368,20.244532803180913,92.54970178926442
2018-02-26,852.7291666666666,-50.333333333333336,,12916.0,1082.1041666666667,5779.0,1778.9166666666667,35095.458333333336,0.0,1392.4791666666667,-60.0,38722.604166666664,0.0,0.0,,363.9791666666667,40040.291666666664,,,,,,,,,,,,,,,,,,,,,,-1.7594433399602385,2.0596421471172963,0.18429423459244534,63.17296222664016,47.88469184890656,19.469184890656063,81.14314115308152
2018-02-27,934.7708333333334,-156.22916666666666,,12916.0,1059.2708333333333,5779.0,1755.3958333333333,36654.708333333336,0.0,-505.9791666666667,-165.60416666666666,39930.979166666664,0.0,10.208333333333334,,370.9583333333333,42152.291666666664,,,,,,,,,,,,,,,,,,,,,,-3.0377733598409544,1.3976143141153081,1.0087475149105367,68.17296222664015,67.01789264413519,16.20079522862823,79.62226640159045
2018-02-28,992.8541666666666,48.520833333333336,,12916.0,876.5833333333334,5779.0,3122.2083333333335,36315.1875,0.0,-889.0625,-57.625,39442.875,0.0,121.29166666666667,,362.25,41544.416666666664,,,,,,,,,,,,,,,,,,,,,,-4.673956262425447,-1.0159045725646123,0.8379721669980119,66.80715705765408,72.09940357852882,24.467196819085487,75.46222664015905
2018-03-01,820.2291666666666,0.0,,12916.0,211.125,5779.0,4273.979166666667,37573.791666666664,0.0,1258.5208333333333,56.916666666666664,40297.229166666664,0.0,109.39583333333333,,475.6041666666667,41408.208333333336,,,,,,,,,,,,,,,,,,,,,,-4.755467196819086,-1.0815109343936382,4.958846918489066,77.69781312127236,95.81908548707753,33.461232604373755,72.86779324055667
2018-03-02,689.625,0.0,,12916.0,260.5,5779.0,4202.354166666667,36835.1875,0.0,1924.4166666666667,139.45833333333334,39689.375,0.0,0.0,,489.1875,40792.166666666664,,,,,,,,,,,,,,,,,,,,,,-1.9801192842942346,0.17693836978131214,5.981709741550696,84.42942345924453,95.60636182902584,32.290258449304176,79.26441351888668
2018-03-03,855.2291666666666,0.0,,12916.0,380.2708333333333,5779.0,2637.4791666666665,33671.958333333336,0.0,1992.4583333333333,-12.0625,36754.541666666664,0.0,0.0,,469.2916666666667,37914.875,,,,,,,,,,,,,,,,,,,,,,-0.5208747514910537,2.5447316103379722,2.1332007952286283,91.66799204771372,92.65805168986084,21.793240556660038,89.1948310139165
2018-03-04,845.4375,0.0,,12916.0,630.6875,5782.375,1738.4166666666667,32043.375,0.0,1955.125,-105.02083333333333,35278.666666666664,0.0,0.0,,482.4791666666667,36524.979166666664,,,,,,,,,,,,,,,,,,,,,,1.1729622266401591,5.52286282306163,2.920874751491054,93.51093439363817,87.84095427435388,15.56262425447316,130.3479125248509
2018-03-05,713.4583333333334,0.0,,12916.0,811.0416666666666,5941.0,1323.5625,34584.75,0.0,1812.0833333333333,-301.375,38252.875,0.0,30.770833333333332,,388.4166666666667,39537.895833333336,,,,,,,,,,,,,,,,,,,,,,2.852882703777336,7.202783300198807,5.033996023856859,91.17097415506959,80.99602385685884,15.310139165009941,142.47017892644135
2018-03-06,850.3541666666666,0.0,,12916.0,799.2708333333334,5941.770833333333,1343.5416666666667,34004.125,0.0,1630.2083333333333,-377.6666666666667,37488.3125,0.0,29.125,,347.9791666666667,38790.1875,,,,,,,,,,,,,,,,,,,,,,2.514910536779324,7.133200795228628,3.124652087475149,86.20079522862824,69.32007952286283,11.178926441351889,181.02882703777337
2018-03-07,972.75,0.0,,12916.0,1344.9791666666667,5978.0,1101.2083333333333,33278.4375,0.0,1476.9375,-122.3125,36867.458333333336,0.0,0.0,,399.8125,38095.270833333336,,,,,,,,,,,,,,,,,,,,,,1.6719681908548707,7.658051689860835,1.5838966202783298,83.46520874751491,51.49502982107356,12.795228628230616,214.93538767395626
2018-03-08,998.9166666666666,0.0,,12916.0,1347.25,5978.0,1555.5,32606.1875,0.0,1480.2708333333333,-146.66666666666666,36196.770833333336,0.0,88.70833333333333,,417.875,37366.291666666664,,,,,,,,,,,,,,,,,,,,,,2.3459244532803183,7.556660039761431,2.556262425447316,80.43339960238569,48.11928429423459,19.007952286282308,227.0576540755467
